region,town_township,quarter_village_tract,postal_code
မေကြးတိုင္းေဒသႀကီး,"ေပါက္ ၿမိဳ႕နယ္","ဆယ္ပင္း ေက်းရြာအုပ္စု",0423268
မေကြးတိုင္းေဒသႀကီး,"ေပါက္ ၿမိဳ႕နယ္","ငမို႔ႀကီး ေက်းရြာအုပ္စု",0423269
မေကြးတိုင္းေဒသႀကီး,"ေပါက္ ၿမိဳ႕နယ္","ကုကၠိဳစု ေက်းရြာအုပ္စု",0423270
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","သီရိ ရပ္ကြက္",0424001
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေဇယ်ာ ရပ္ကြက္",0424002
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ခြင္းေခ်ာင္း ေက်းရြာအုပ္စု",0424200
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","သီးကုန္း ေက်းရြာအုပ္စု",0424201
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","လယ္ရင္း ေက်းရြာအုပ္စု",0424202
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","အညာကတင္း ေက်းရြာအုပ္စု",0424203
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ကံေခ်ာင္း ေက်းရြာအုပ္စု",0424204
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","လက္မြန္ ေက်းရြာအုပ္စု",0424205
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ငွက္ေခ်ာင္ ေက်းရြာအုပ္စု",0424206
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေညာင္ကန္ ေက်းရြာအုပ္စု",0424207
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","သလယ္ ေက်းရြာအုပ္စု",0424208
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","က်င္းလိန္ ေက်းရြာအုပ္စု",0424209
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေယာလက္ပန္ ေက်းရြာအုပ္စု",0424210
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ၾကခတ္ ေက်းရြာအုပ္စု",0424211
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေက်ာက္ဆြဲ ေက်းရြာအုပ္စု",0424212
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","လယ္ျဖဴ ေက်းရြာအုပ္စု",0424213
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ပုပၸကိုင္း ေက်းရြာအုပ္စု",0424214
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေလာင္းရွည္ ေက်းရြာအုပ္စု",0424215
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","အင္ဘူး ေက်းရြာအုပ္စု",0424216
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ရင္းကဲ ေက်းရြာအုပ္စု",0424217
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ဆြဲလြဲက်င္း ေက်းရြာအုပ္စု",0424218
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ရင့္ရဲေခ်ာင္း ေက်းရြာအုပ္စု",0424219
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေလွာ္ကား ေက်းရြာအုပ္စု",0424220
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေတာင္ဘို႔ႀကီး ေက်းရြာအုပ္စု",0424221
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ပိန္းေခ်ာင္း ေက်းရြာအုပ္စု",0424222
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ယန္း ေက်းရြာအုပ္စု",0424223
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ႀကိမ္ႀကီး ေက်းရြာအုပ္စု",0424224
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေတာင္ငကြတ္ ေက်းရြာအုပ္စု",0424225
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ဆီမီး ေက်းရြာအုပ္စု",0424226
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေပါက္ပံ့ဆိုင္း ေက်းရြာအုပ္စု",0424227
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ငလယ္ခုံ ေက်းရြာအုပ္စု",0424228
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ငွက္ျပာက်င္း ေက်းရြာအုပ္စု",0424229
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ပုလဲ ေက်းရြာအုပ္စု",0424230
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","တင့္တူ ေက်းရြာအုပ္စု",0424231
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေညာင္ပင္ ေက်းရြာအုပ္စု",0424232
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ကၽြန္းေတာ ေက်းရြာအုပ္စု",0424233
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","စံ ေက်းရြာအုပ္စု",0424234
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေတး ေက်းရြာအုပ္စု",0424235
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ပန္းဆန္ ေက်းရြာအုပ္စု",0424236
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","နသိုး ေက်းရြာအုပ္စု",0424237
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ရြာသာ ေက်းရြာအုပ္စု",0424238
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","မိအယ္ ေက်းရြာအုပ္စု",0424239
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေႏွာ္ ေက်းရြာအုပ္စု",0424240
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ႀကီး ေက်းရြာအုပ္စု",0424241
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ပိန္းနဲ ေက်းရြာအုပ္စု",0424242
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","အညာပန္းပလြန္း ေက်းရြာအုပ္စု",0424243
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","တျပင္း ေက်းရြာအုပ္စု",0424244
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ပင္ေတာင္ ေက်းရြာအုပ္စု",0424245
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","အနိမ့္ ေက်းရြာအုပ္စု",0424246
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေက်ာက္လိပ္ ေက်းရြာအုပ္စု",0424247
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","မန္း ေက်းရြာအုပ္စု",0424248
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","လက္ပန္း ေက်းရြာအုပ္စု",0424249
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ကြမ္းခင္း ေက်းရြာအုပ္စု",0424250
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ပဆုပ္ ေက်းရြာအုပ္စု",0424251
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေျမာက္မက်င္း ေက်းရြာအုပ္စု",0424252
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ငလြန္း ေက်းရြာအုပ္စု",0424253
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေတာခလြန္ ေက်းရြာအုပ္စု",0424254
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေလး ေက်းရြာအုပ္စု",0424255
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","မင္းၾကည့္ ေက်းရြာအုပ္စု",0424256
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေယာ ေက်းရြာအုပ္စု",0424257
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ရင့္ရဲ ေက်းရြာအုပ္စု",0424258
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ကံႀကီး ေက်းရြာအုပ္စု",0424259
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ၾကန္ေတာ ေက်းရြာအုပ္စု",0424260
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေတာင့္တက္ ေက်းရြာအုပ္စု",0424261
မေကြးတိုင္းေဒသႀကီး,"ေဆာ ၿမိဳ႕နယ္","ေရရွင္ ေက်းရြာအုပ္စု",0424262
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","အေနာက္ပိုင္း ရပ္ကြက္",0425001
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","အလယ္ပိုင္း ရပ္ကြက္",0425002
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","ေယာဝ ရပ္ကြက္",0425003
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","ရြာသစ္ ရပ္ကြက္",0425004
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","ကိုးေတာင့္ ေက်းရြာအုပ္စု",0425200
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","ရြာသစ္ ေက်းရြာအုပ္စု",0425201
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","ကမၻားႀကီး ေက်းရြာအုပ္စု",0425202
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","ခ်င္ေတာင္ ေက်းရြာအုပ္စု",0425203
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","ျမင္ကဝ ေက်းရြာအုပ္စု",0425204
မေကြးတိုင္းေဒသႀကီး,"ဆိပ္ျဖဴ ၿမိဳ႕နယ္","တဲႀကီး ေက်းရြာအုပ္စု",0425205
